timestamp,source,message
2024-11-25T15:08:32.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T15:08:32.418Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T15:09:33.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T15:09:33.174Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T15:13:38.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T15:13:38.683Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T15:14:38.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T15:14:38.686Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T12:46:02.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T12:46:02.567Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T12:48:03.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T12:48:03.488Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T12:47:02.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T12:47:02.674Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T12:58:31.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T12:58:31.003Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T15:34:08.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T15:34:08.682Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T15:35:08.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T15:35:08.687Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T15:36:17.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T15:36:17.111Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T15:37:17.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T15:37:17.270Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:18:03.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:18:03.523Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:21:16.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:21:16.286Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:22:16.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:22:16.411Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:06:33.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:06:33.352Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:07:33.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:07:33.459Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:13:48.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:13:48.509Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:12:48.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:12:48.194Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:29:31.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:29:31.180Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:30:31.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:30:31.307Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:31:31.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:31:31.428Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:36:33.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:36:33.260Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
